timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-15 22:37:29.006,1.9,0.0,0.0,21472.0,146.35,46.0,0.0,0.0,146.35
2026-04-15 22:37:31.023,3.917,0.0,0.0,21472.0,146.41,46.0,0.0,0.0,146.41
2026-04-15 22:37:33.041,5.935,0.0,0.0,21472.0,114.55,43.0,0.0,0.0,114.55
2026-04-15 22:37:35.072,7.966,0.0,0.0,21472.0,52.54,42.0,0.0,0.0,52.54
2026-04-15 22:37:37.105,10.0,0.0,0.0,21472.0,49.42,42.0,0.0,0.0,49.42
2026-04-15 22:37:39.141,12.036,0.0,0.0,21472.0,48.08,41.0,0.0,0.0,48.08
2026-04-15 22:37:41.164,14.058,0.0,0.0,21472.0,48.07,41.0,0.0,0.0,48.07
2026-04-15 22:37:43.188,16.082,0.0,0.0,21472.0,111.08,44.0,0.0,0.0,111.08
2026-04-15 22:37:45.205,18.099,43.0,23.0,21472.0,159.41,46.0,43.0,23.0,159.41
2026-04-15 22:37:47.237,20.131,0.0,0.0,21472.0,159.16,46.0,0.0,0.0,159.16
2026-04-15 22:37:49.254,22.148,0.0,0.0,21472.0,154.95,46.0,0.0,0.0,154.95
2026-04-15 22:37:51.274,24.168,0.0,0.0,21472.0,175.24,46.0,0.0,0.0,175.24
2026-04-15 22:37:53.292,26.186,0.0,0.0,21472.0,169.95,46.0,0.0,0.0,169.95
